

like_prob:0.2,follow_prob:0.2,size:5,follower_average_mult_sz:0.1,follower_sd_mult_av:0,clickbait_sd:0
post,likes,clustering,favg,fsd
5,0.1,0.05277777777777778,0.6,0.48989794855663565
6,0.1,0.05277777777777778,0.6,0.48989794855663565
7,0.1,0.05277777777777778,0.6,0.48989794855663565
8,0.1,0.05277777777777778,0.6,0.48989794855663565
9,0.1,0.05277777777777778,0.6,0.48989794855663565

like_prob:0.2,follow_prob:0.2,size:10,follower_average_mult_sz:0.1,follower_sd_mult_av:1,clickbait_sd:0
post,likes,clustering,favg,fsd
0,0.1,0.05,0.2,0.4
1,0.1,0.05,0.2,0.4
1,0.15,0.05,0.2,0.4
2,0.13333333333333333,0.05,0.2,0.4
3,0.125,0.05,0.2,0.4
4,0.12,0.05,0.2,0.4
5,0.11666666666666667,0.05,0.2,0.4
6,0.11428571428571428,0.05,0.2,0.4
7,0.1125,0.05,0.2,0.4
8,0.1111111111111111,0.05,0.2,0.4
9,0.11,0.05,0.2,0.4

like_prob:0.2,follow_prob:0.2,size:10,follower_average_mult_sz:0.5,follower_sd_mult_av:0,clickbait_sd:0
post,likes,clustering,favg,fsd
0,0.1,0.011107142857142857,5.0,0.0
0,0.2,0.011107142857142857,5.0,0.0
0,0.3,0.011107142857142857,5.0,0.0
0,0.5,0.011107142857142857,5.0,0.0
0,0.8,0.011107142857142857,5.0,0.0
0,0.9,0.011230936819172114,5.1,0.3
0,1.0,0.011230936819172114,5.1,0.3
1,0.55,0.011230936819172114,5.1,0.3
2,0.4,0.011230936819172114,5.1,0.3
3,0.325,0.011230936819172114,5.1,0.3
4,0.28,0.011230936819172114,5.1,0.3
4,0.34,0.011230936819172114,5.1,0.3
4,0.36,0.011230936819172114,5.1,0.3
4,0.38,0.011239316239316238,5.2,0.4
5,0.3333333333333333,0.011239316239316238,5.2,0.4
6,0.3,0.011239316239316238,5.2,0.4
7,0.275,0.011239316239316238,5.2,0.4
7,0.2875,0.011239316239316238,5.2,0.4
7,0.3125,0.011239316239316238,5.2,0.4
7,0.3375,0.011239316239316238,5.2,0.4
7,0.35,0.011239316239316238,5.2,0.4
8,0.32222222222222224,0.011239316239316238,5.2,0.4
8,0.3333333333333333,0.011239316239316238,5.2,0.4
8,0.34444444444444444,0.011257861635220126,5.3,0.45825756949558405
8,0.35555555555555557,0.011257861635220126,5.3,0.45825756949558405
8,0.36666666666666664,0.011257861635220126,5.3,0.45825756949558405
9,0.34,0.011257861635220126,5.3,0.45825756949558405
9,0.35,0.011257861635220126,5.3,0.45825756949558405
9,0.36,0.011257861635220126,5.3,0.45825756949558405
9,0.37,0.011257861635220126,5.3,0.45825756949558405
9,0.38,0.011257861635220126,5.3,0.45825756949558405

like_prob:0.2,follow_prob:0.2,size:10,follower_average_mult_sz:0.5,follower_sd_mult_av:0.5,clickbait_sd:0
post,likes,clustering,favg,fsd
0,0.1,0.013290433290433291,3.7,1.5524174696260025
0,0.2,0.013290433290433291,3.7,1.5524174696260025
1,0.15,0.013290433290433291,3.7,1.5524174696260025
2,0.13333333333333333,0.013290433290433291,3.7,1.5524174696260025
3,0.125,0.013290433290433291,3.7,1.5524174696260025
4,0.12,0.013290433290433291,3.7,1.5524174696260025
5,0.11666666666666667,0.013290433290433291,3.7,1.5524174696260025
6,0.11428571428571428,0.013290433290433291,3.7,1.5524174696260025
7,0.1125,0.013290433290433291,3.7,1.5524174696260025
8,0.1111111111111111,0.013290433290433291,3.7,1.5524174696260025
9,0.11,0.013290433290433291,3.7,1.5524174696260025
9,0.13,0.013290433290433291,3.7,1.5524174696260025
9,0.15,0.013290433290433291,3.7,1.5524174696260025
9,0.16,0.013290433290433291,3.7,1.5524174696260025

like_prob:0.2,follow_prob:0.2,size:10,follower_average_mult_sz:0.5,follower_sd_mult_av:1,clickbait_sd:0
post,likes,clustering,favg,fsd
0,0.1,0.01603046594982079,3.1,3.014962686336267
1,0.1,0.01603046594982079,3.1,3.014962686336267
2,0.1,0.01603046594982079,3.1,3.014962686336267
3,0.1,0.01603046594982079,3.1,3.014962686336267
3,0.15,0.01603046594982079,3.1,3.014962686336267
4,0.14,0.01603046594982079,3.1,3.014962686336267
4,0.16,0.01603046594982079,3.1,3.014962686336267
5,0.15,0.01603046594982079,3.1,3.014962686336267
6,0.14285714285714285,0.01603046594982079,3.1,3.014962686336267
6,0.15714285714285714,0.01603046594982079,3.1,3.014962686336267
7,0.15,0.01603046594982079,3.1,3.014962686336267
8,0.14444444444444443,0.01603046594982079,3.1,3.014962686336267
9,0.14,0.01603046594982079,3.1,3.014962686336267

like_prob:0.2,follow_prob:0.2,size:10,follower_average_mult_sz:1,follower_sd_mult_av:0,clickbait_sd:0
post,likes,clustering,favg,fsd
0,0.1,0.011111111111111112,9.0,0.0
0,0.2,0.011111111111111112,9.0,0.0
0,0.3,0.011111111111111112,9.0,0.0
1,0.2,0.011111111111111112,9.0,0.0
1,0.25,0.011111111111111112,9.0,0.0
1,0.45,0.011111111111111112,9.0,0.0
1,0.6,0.011111111111111112,9.0,0.0
2,0.43333333333333335,0.011111111111111112,9.0,0.0
3,0.35,0.011111111111111112,9.0,0.0
3,0.375,0.011111111111111112,9.0,0.0
4,0.32,0.011111111111111112,9.0,0.0
4,0.36,0.011111111111111112,9.0,0.0
4,0.42,0.011111111111111112,9.0,0.0
4,0.44,0.011111111111111112,9.0,0.0
4,0.46,0.011111111111111112,9.0,0.0
4,0.48,0.011111111111111112,9.0,0.0
5,0.4166666666666667,0.011111111111111112,9.0,0.0
5,0.4666666666666667,0.011111111111111112,9.0,0.0
5,0.5166666666666667,0.011111111111111112,9.0,0.0
5,0.5333333333333333,0.011111111111111112,9.0,0.0
5,0.5666666666666667,0.011111111111111112,9.0,0.0
6,0.5,0.011111111111111112,9.0,0.0
6,0.5142857142857142,0.011111111111111112,9.0,0.0
6,0.5428571428571428,0.011111111111111112,9.0,0.0
6,0.5857142857142857,0.011111111111111112,9.0,0.0
6,0.6285714285714286,0.011111111111111112,9.0,0.0
7,0.5625,0.011111111111111112,9.0,0.0
7,0.5875,0.011111111111111112,9.0,0.0
7,0.6125,0.011111111111111112,9.0,0.0
7,0.6375,0.011111111111111112,9.0,0.0
7,0.65,0.011111111111111112,9.0,0.0
7,0.6625,0.011111111111111112,9.0,0.0
7,0.675,0.011111111111111112,9.0,0.0
8,0.6111111111111112,0.011111111111111112,9.0,0.0
9,0.56,0.011111111111111112,9.0,0.0
9,0.59,0.011111111111111112,9.0,0.0
9,0.64,0.011111111111111112,9.0,0.0

like_prob:0.2,follow_prob:0.2,size:10,follower_average_mult_sz:1,follower_sd_mult_av:0.5,clickbait_sd:0
post,likes,clustering,favg,fsd
0,0.1,0.011111111111111113,8.2,2.4
0,0.3,0.011111111111111113,8.2,2.4
0,0.5,0.011111111111111113,8.2,2.4
0,0.6,0.011111111111111113,8.2,2.4
0,0.7,0.011111111111111113,8.2,2.4
0,0.9,0.011111111111111113,8.2,2.4
1,0.5,0.011111111111111113,8.2,2.4
1,0.6,0.011111111111111113,8.2,2.4
2,0.43333333333333335,0.011111111111111113,8.2,2.4
2,0.4666666666666667,0.011111111111111113,8.2,2.4
3,0.375,0.011111111111111113,8.2,2.4
3,0.4,0.011111111111111113,8.2,2.4
3,0.425,0.011111111111111113,8.2,2.4
3,0.45,0.011111111111111113,8.2,2.4
4,0.38,0.011111111111111113,8.2,2.4
4,0.4,0.011111111111111113,8.2,2.4
4,0.44,0.011111111111111113,8.2,2.4
4,0.46,0.011111111111111113,8.2,2.4
4,0.5,0.011111111111111113,8.2,2.4
4,0.52,0.011111111111111113,8.2,2.4
5,0.45,0.011111111111111113,8.2,2.4
5,0.4666666666666667,0.011111111111111113,8.2,2.4
5,0.48333333333333334,0.011111111111111113,8.2,2.4
5,0.5,0.011111111111111113,8.2,2.4
5,0.5166666666666667,0.011111111111111113,8.2,2.4
6,0.45714285714285713,0.011111111111111113,8.2,2.4
6,0.4857142857142857,0.011111111111111113,8.2,2.4
6,0.5285714285714286,0.011111111111111113,8.2,2.4
6,0.5571428571428572,0.011111111111111113,8.2,2.4
6,0.5714285714285714,0.011111111111111113,8.2,2.4
7,0.5125,0.011111111111111113,8.2,2.4
7,0.55,0.011111111111111113,8.2,2.4
7,0.5875,0.011111111111111113,8.2,2.4
7,0.6125,0.011111111111111113,8.2,2.4
8,0.5555555555555556,0.011111111111111113,8.2,2.4
8,0.5777777777777777,0.011111111111111113,8.2,2.4
8,0.6111111111111112,0.011111111111111113,8.2,2.4
8,0.6222222222222222,0.011111111111111113,8.2,2.4
8,0.6333333333333333,0.011111111111111113,8.2,2.4
8,0.6444444444444445,0.011111111111111113,8.2,2.4
9,0.59,0.011111111111111113,8.2,2.4
9,0.6,0.011111111111111113,8.2,2.4
9,0.61,0.011111111111111113,8.2,2.4
9,0.63,0.011111111111111113,8.2,2.4
9,0.64,0.011111111111111113,8.2,2.4

like_prob:0.2,follow_prob:0.2,size:10,follower_average_mult_sz:1,follower_sd_mult_av:1,clickbait_sd:0
post,likes,clustering,favg,fsd
0,0.1,0.012113997113997113,6.6,3.5270384177096794
1,0.1,0.012113997113997113,6.6,3.5270384177096794
1,0.25,0.012113997113997113,6.6,3.5270384177096794
1,0.35,0.012113997113997113,6.6,3.5270384177096794
2,0.26666666666666666,0.012113997113997113,6.6,3.5270384177096794
2,0.3,0.012113997113997113,6.6,3.5270384177096794
2,0.36666666666666664,0.012113997113997113,6.6,3.5270384177096794
3,0.3,0.012113997113997113,6.6,3.5270384177096794
3,0.325,0.012113997113997113,6.6,3.5270384177096794
4,0.28,0.012113997113997113,6.6,3.5270384177096794
5,0.25,0.012113997113997113,6.6,3.5270384177096794
5,0.2833333333333333,0.012113997113997113,6.6,3.5270384177096794
6,0.2571428571428571,0.012113997113997113,6.6,3.5270384177096794
6,0.2714285714285714,0.012113997113997113,6.6,3.5270384177096794
7,0.25,0.012113997113997113,6.6,3.5270384177096794
7,0.2625,0.012113997113997113,6.6,3.5270384177096794
7,0.3,0.012113997113997113,6.6,3.5270384177096794
7,0.325,0.012113997113997113,6.6,3.5270384177096794
7,0.3375,0.012113997113997113,6.6,3.5270384177096794
8,0.3111111111111111,0.012113997113997113,6.6,3.5270384177096794
8,0.32222222222222224,0.012113997113997113,6.6,3.5270384177096794
8,0.34444444444444444,0.012113997113997113,6.6,3.5270384177096794
8,0.36666666666666664,0.012113997113997113,6.6,3.5270384177096794
9,0.34,0.012113997113997113,6.6,3.5270384177096794
9,0.36,0.012113997113997113,6.6,3.5270384177096794
9,0.39,0.012113997113997113,6.6,3.5270384177096794

like_prob:0.2,follow_prob:0.2,size:20,follower_average_mult_sz:0.1,follower_sd_mult_av:0,clickbait_sd:0
post,likes,clustering,favg,fsd
0,0.05,0.0072499999999999995,2.0,0.0
1,0.05,0.0072499999999999995,2.0,0.0
2,0.05,0.0072499999999999995,2.0,0.0
3,0.05,0.0072499999999999995,2.0,0.0
4,0.05,0.0072499999999999995,2.0,0.0
5,0.05,0.0072499999999999995,2.0,0.0
6,0.05,0.0072499999999999995,2.0,0.0
6,0.07142857142857142,0.0072499999999999995,2.0,0.0
6,0.08571428571428572,0.0072499999999999995,2.0,0.0
6,0.09285714285714286,0.0072499999999999995,2.0,0.0
7,0.0875,0.0072499999999999995,2.0,0.0
8,0.08333333333333333,0.0072499999999999995,2.0,0.0
9,0.08,0.0072499999999999995,2.0,0.0

like_prob:0.2,follow_prob:0.2,size:20,follower_average_mult_sz:0.1,follower_sd_mult_av:0.5,clickbait_sd:0
post,likes,clustering,favg,fsd
0,0.05,0.008722527472527473,1.3,1.1
1,0.05,0.008722527472527473,1.3,1.1
2,0.05,0.008722527472527473,1.3,1.1
3,0.05,0.008722527472527473,1.3,1.1
4,0.05,0.008722527472527473,1.3,1.1
5,0.05,0.008722527472527473,1.3,1.1
6,0.05,0.008722527472527473,1.3,1.1
7,0.05,0.008722527472527473,1.3,1.1
7,0.05625,0.008722527472527473,1.3,1.1
8,0.05555555555555555,0.008722527472527473,1.3,1.1
9,0.055,0.008722527472527473,1.3,1.1
9,0.06,0.008722527472527473,1.3,1.1

like_prob:0.2,follow_prob:0.2,size:20,follower_average_mult_sz:0.1,follower_sd_mult_av:1,clickbait_sd:0
post,likes,clustering,favg,fsd
0,0.05,0.005666666666666667,2.25,1.8131464364468746
1,0.05,0.005666666666666667,2.25,1.8131464364468746
2,0.05,0.005666666666666667,2.25,1.8131464364468746
3,0.05,0.005666666666666667,2.25,1.8131464364468746
4,0.05,0.005666666666666667,2.25,1.8131464364468746
4,0.06,0.005666666666666667,2.25,1.8131464364468746
5,0.058333333333333334,0.005666666666666667,2.25,1.8131464364468746
6,0.05714285714285714,0.005666666666666667,2.25,1.8131464364468746
6,0.07142857142857142,0.005666666666666667,2.25,1.8131464364468746
6,0.07857142857142857,0.005666666666666667,2.25,1.8131464364468746
7,0.075,0.005666666666666667,2.25,1.8131464364468746
7,0.08125,0.005666666666666667,2.25,1.8131464364468746
7,0.09375,0.005666666666666667,2.25,1.8131464364468746
7,0.11875,0.005666666666666667,2.25,1.8131464364468746
8,0.1111111111111111,0.005666666666666667,2.25,1.8131464364468746
9,0.105,0.005666666666666667,2.25,1.8131464364468746

like_prob:0.2,follow_prob:0.2,size:20,follower_average_mult_sz:0.5,follower_sd_mult_av:0,clickbait_sd:0
post,likes,clustering,favg,fsd
0,0.05,0.002762887847446671,10.0,0.0
0,0.15,0.002762887847446671,10.0,0.0
0,0.4,0.002762887847446671,10.0,0.0
0,0.7,0.0027612221696945135,10.05,0.21794494717703367
0,0.8,0.002762652376258957,10.1,0.3
0,0.85,0.0027694287263977206,10.15,0.3570714214271425
1,0.45,0.0027694287263977206,10.15,0.3570714214271425
1,0.475,0.0027694287263977206,10.15,0.3570714214271425
1,0.575,0.0027694287263977206,10.15,0.3570714214271425
1,0.675,0.0027694287263977206,10.15,0.3570714214271425
1,0.75,0.0027694287263977206,10.15,0.3570714214271425
1,0.8,0.0027694287263977206,10.15,0.3570714214271425
1,0.85,0.002774971508211128,10.2,0.4
1,0.9,0.002774971508211128,10.2,0.4
2,0.6166666666666667,0.002774971508211128,10.2,0.4
2,0.6333333333333333,0.002774971508211128,10.2,0.4
2,0.7,0.0027760791934034403,10.25,0.4330127018922193
2,0.7666666666666667,0.0027760791934034403,10.25,0.4330127018922193
2,0.8833333333333333,0.0027760791934034403,10.25,0.4330127018922193
2,0.9666666666666667,0.002782088283408957,10.3,0.458257569495584
2,0.9833333333333333,0.002782088283408957,10.3,0.458257569495584
3,0.75,0.002782088283408957,10.3,0.458257569495584
3,0.775,0.002782088283408957,10.3,0.458257569495584
3,0.8875,0.002782088283408957,10.3,0.458257569495584
3,0.95,0.002782088283408957,10.3,0.458257569495584
3,0.975,0.0027859047650125135,10.4,0.6633249580710799
3,1.0,0.002787435088131682,10.45,0.6689544080129826
4,0.81,0.002787435088131682,10.45,0.6689544080129826
4,0.83,0.002787435088131682,10.45,0.6689544080129826
4,0.84,0.002787435088131682,10.45,0.6689544080129826
4,0.86,0.002787435088131682,10.45,0.6689544080129826
4,0.88,0.002787435088131682,10.45,0.6689544080129826
4,0.9,0.0027871682861178655,10.5,0.6708203932499369
4,0.94,0.0027812868372528252,10.55,0.7399324293474371
4,0.96,0.002783310863048654,10.6,0.8
4,0.97,0.002783310863048654,10.6,0.8
5,0.8166666666666667,0.002783310863048654,10.6,0.8
5,0.8333333333333334,0.002783310863048654,10.6,0.8
5,0.8666666666666667,0.002783310863048654,10.6,0.8
5,0.95,0.0027785060825192766,10.7,0.8426149773176358
5,0.9833333333333333,0.0027825062344556195,10.75,0.8874119674649424
6,0.85,0.0027865747141686686,10.8,0.8717797887081347
6,0.8642857142857143,0.0027865747141686686,10.8,0.8717797887081347
6,0.9071428571428571,0.0027865747141686686,10.8,0.8717797887081347
6,0.95,0.0027912725017082813,10.9,0.9433981132056604
6,1.0071428571428571,0.002794516530414999,10.95,0.9205976319760985
6,1.0357142857142858,0.0028049770684252105,11.0,1.0
7,0.9125,0.0028049770684252105,11.0,1.0
7,0.95,0.0028049770684252105,11.0,1.0
7,1.0,0.0028097432572237496,11.05,1.023474474522936
7,1.03125,0.0028097432572237496,11.05,1.023474474522936
8,0.9222222222222223,0.0028097432572237496,11.05,1.023474474522936
8,0.9333333333333333,0.0028097432572237496,11.05,1.023474474522936
8,0.9388888888888889,0.0028097432572237496,11.05,1.023474474522936
8,0.9444444444444444,0.0028097432572237496,11.05,1.023474474522936
8,0.9666666666666667,0.002808029478888612,11.1,0.99498743710662
8,1.0055555555555555,0.0028084559864988575,11.15,1.107925990308017
8,1.038888888888889,0.0028042313943964898,11.2,1.077032961426901
8,1.0555555555555556,0.0028042313943964898,11.2,1.077032961426901
9,0.955,0.0028079986185507336,11.25,1.1779218989389746
9,0.975,0.0028079986185507336,11.25,1.1779218989389746
9,1.0,0.0028079986185507336,11.25,1.1779218989389746
9,1.04,0.0028166777495329336,11.35,1.2757350822173072
9,1.065,0.0028166777495329336,11.35,1.2757350822173072

like_prob:0.2,follow_prob:0.2,size:20,follower_average_mult_sz:0.5,follower_sd_mult_av:0.5,clickbait_sd:0
post,likes,clustering,favg,fsd
0,0.05,0.002712903224311457,10.65,4.714604967545001
0,0.15,0.002712903224311457,10.65,4.714604967545001
0,0.3,0.002712903224311457,10.65,4.714604967545001
0,0.65,0.002712903224311457,10.65,4.714604967545001
0,1.1,0.002712903224311457,10.65,4.714604967545001
0,1.15,0.0027166035849143255,10.7,4.6701177715342475
1,0.6,0.0027166035849143255,10.7,4.6701177715342475
1,0.675,0.0027166035849143255,10.7,4.6701177715342475
1,0.775,0.0027166035849143255,10.7,4.6701177715342475
1,0.95,0.002718564700033848,10.75,4.667708217101836
1,1.0,0.002719190833978415,10.8,4.654030511288038
1,1.05,0.0027195031183863553,10.85,4.639773701378118
2,0.7166666666666667,0.0027340726525725244,10.9,4.72122865364515
2,0.75,0.0027340726525725244,10.9,4.72122865364515
2,0.7833333333333333,0.0027340726525725244,10.9,4.72122865364515
2,0.8833333333333333,0.0027340726525725244,10.9,4.72122865364515
2,1.0,0.002727403090115938,11.0,4.753945729601885
2,1.05,0.002727403090115938,11.0,4.753945729601885
2,1.0833333333333333,0.0027241016948300195,11.05,4.716725559114076
3,0.825,0.002723574382823609,11.1,4.731807265728392
3,0.85,0.002723574382823609,11.1,4.731807265728392
3,0.9125,0.002723574382823609,11.1,4.731807265728392
3,0.95,0.002723574382823609,11.1,4.731807265728392
3,1.0125,0.002723574382823609,11.1,4.731807265728392
3,1.0625,0.002723574382823609,11.1,4.731807265728392
3,1.075,0.002723574382823609,11.1,4.731807265728392
4,0.87,0.002723574382823609,11.1,4.731807265728392
4,0.9,0.002723574382823609,11.1,4.731807265728392
4,0.95,0.0027323534395512347,11.15,4.80910594601533
4,1.02,0.0027488496980269837,11.2,4.707440918375928
4,1.04,0.0027488496980269837,11.2,4.707440918375928
4,1.06,0.0027488496980269837,11.2,4.707440918375928
5,0.8916666666666667,0.0027488496980269837,11.2,4.707440918375928
5,0.9083333333333333,0.0027488496980269837,11.2,4.707440918375928
